PrdAcctId,CityCd,CusType,MaritalStatus,SexCode,MemberType,KYCYN,Years since opening the account,years for cust,Age,ActTotBalFcy,churn?
SB,MUM,1.0,2.0,F ,0.0,Y,13.0,13.0,37.0,0.0,1
SB,NBO,1.0,2.0,M ,1.0,Y,13.0,13.0,35.0,1273.25,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,47.0,1863.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,49.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,50.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,51.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,45.0,0.0,1
SB,MUM,1.0,2.0,F ,2.0,Y,13.0,13.0,47.0,976.55,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,59.0,0.0,1
SB,MUM,1.0,2.0,F ,0.0,Y,13.0,13.0,55.0,2466.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,42.0,331.0,0
SB,MUM,1.0,1.0,M ,0.0,N,13.0,13.0,42.0,2522.4,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,38.0,3709.08,0
SB,NBO,1.0,2.0,M ,0.0,Y,13.0,13.0,50.0,1349.5,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,65.0,1.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,57.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,50.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,61.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,52.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,48.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,41.0,1.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,52.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,37.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,59.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,44.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,65.0,1.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,45.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,31.0,0.0,1
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,55.0,0.0,1
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,39.0,0.0,1
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,44.0,0.0,1
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,31.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,51.0,1722.52,0
OD,MUM,1.0,1.0,F ,1.0,Y,9.0,13.0,51.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,41.0,91497.29,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,43.0,21848.17,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,34.0,22368.81,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,38.0,4491.68,0
SB,MUM,1.0,2.0,F ,0.0,Y,13.0,13.0,40.0,1828.0,0
SB,MUM,1.0,2.0,F ,1.0,Y,13.0,13.0,40.0,160.79,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,48.0,1500.94,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,25.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,57.0,4634.75,0
SB,MUM,1.0,1.0,M ,1.0,Y,13.0,13.0,32.0,712.79,0
SB,MUM,1.0,2.0,F ,1.0,Y,13.0,13.0,61.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,31.0,0.0,1
SB,MUM,1.0,2.0,F ,0.0,Y,13.0,13.0,44.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,35.0,11932.56,0
SB,MUM,1.0,1.0,M ,1.0,Y,13.0,13.0,37.0,1651.95,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,35.0,0.0,1
SB,NMM,10.0,2.0,F ,1.0,Y,13.0,13.0,75.0,16251.57,0
SB,MUM,1.0,2.0,M ,1.0,N,13.0,13.0,42.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,44.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,45.0,2996.86,0
SB,MUM,1.0,2.0,F ,0.0,Y,13.0,13.0,40.0,0.0,1
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,31.0,4061.62,0
SB,MUM,1.0,1.0,F ,1.0,Y,13.0,13.0,33.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,13.0,13.0,42.0,1302.77,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,46.0,1072.77,0
SB,MUM,1.0,2.0,F ,0.0,N,13.0,13.0,33.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,35.0,5302.77,0
SB,MUM,1.0,2.0,M ,2.0,N,13.0,13.0,50.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,13.0,13.0,28.0,2259.81,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,41.0,1294.9,0
SB,NMM,1.0,1.0,M ,0.0,Y,13.0,13.0,31.0,0.0,0
SB,NBO,1.0,2.0,M ,0.0,Y,13.0,13.0,41.0,1362.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,47.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,50.0,9845.83,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,37.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,52.0,0.0,1
SB,MUM,1.0,2.0,F ,1.0,Y,13.0,13.0,48.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,N,13.0,13.0,29.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,36.0,0.0,1
SB,NBO,10.0,2.0,M ,0.0,Y,13.0,13.0,63.0,9153.39,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,49.0,1120.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,55.0,8863.85,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,56.0,1626.71,0
SB,MUM,1.0,2.0,M ,1.0,N,13.0,13.0,50.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,13.0,13.0,35.0,0.42,0
SB,MUM,1.0,1.0,M ,1.0,Y,13.0,13.0,45.0,526.45,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,56.0,1970.01,0
SB,NBO,1.0,2.0,M ,0.0,Y,13.0,13.0,36.0,110.08,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,34.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,65.0,0.0,1
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,71.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,43.0,14721.99,0
SB,MUM,1.0,1.0,F ,0.0,Y,13.0,13.0,42.0,0.04,0
SB,MUM,1.0,1.0,M ,1.0,N,13.0,13.0,40.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,63.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,N,13.0,13.0,62.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,37.0,402.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,34.0,0.0,1
SB,MUM,1.0,2.0,F ,1.0,Y,13.0,13.0,35.0,4295.6,0
SB,NBO,1.0,2.0,M ,0.0,Y,13.0,13.0,41.0,2145.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,45.0,7579.67,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,48.0,460.17,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,39.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,N,13.0,13.0,42.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,42.0,198.98,0
SB,MUM,1.0,2.0,M ,1.0,N,13.0,13.0,45.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,31.0,0.0,1
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,37.0,0.0,1
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,34.0,0.0,1
SB,MUM,1.0,1.0,M ,1.0,N,13.0,13.0,37.0,0.0,1
SB,MUM,1.0,2.0,F ,1.0,Y,13.0,13.0,44.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,47.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,43.0,52.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,51.0,0.0,1
SB,MUM,1.0,1.0,M ,1.0,Y,13.0,13.0,35.0,611.97,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,45.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,63.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,48.0,0.0,1
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,44.0,0.0,1
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,55.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,40.0,1.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,54.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,50.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,50.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,46.0,1.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,48.0,0.0,1
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,51.0,0.0,0
SB,NMM,1.0,2.0,M ,1.0,Y,13.0,13.0,54.0,5499.01,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,43.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,53.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,51.0,1.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,48.0,0.0,1
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,43.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,66.0,0.0,1
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,39.0,0.0,1
SB,MUM,1.0,1.0,M ,2.0,N,13.0,13.0,41.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,50.0,0.0,1
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,48.0,3398.55,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,65.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,N,13.0,13.0,68.0,0.03,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,45.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,53.0,52.0,0
SB,NMM,1.0,2.0,M ,0.0,Y,13.0,13.0,50.0,0.16,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,55.0,52.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,39.0,0.0,1
SB,MUM,1.0,1.0,F ,0.0,N,13.0,13.0,47.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,38.0,1539.28,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,48.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,46.0,1.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,50.0,31061.59,0
SB,MUM,1.0,2.0,F ,1.0,Y,13.0,13.0,45.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,34.0,0.0,1
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,47.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,45.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,49.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,47.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,43.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,44.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,46.0,50.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,42.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,40.0,1.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,48.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,50.0,2116.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,48.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,50.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,46.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,48.0,1.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,49.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,50.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,54.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,48.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,49.0,50.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,33.0,1.0,0
SB,MUM,1.0,2.0,M ,1.0,N,13.0,13.0,43.0,11078.88,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,47.0,50.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,43.0,50.0,0
SB,MUM,1.0,1.0,M ,1.0,Y,13.0,13.0,42.0,0.0,0
SB,MUM,1.0,1.0,M ,2.0,N,13.0,13.0,34.0,0.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,42.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,38.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,43.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,52.0,1.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,13.0,13.0,20.0,655.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,43.0,663.42,0
SB,MUM,1.0,2.0,F ,1.0,Y,13.0,13.0,44.0,9323.9,0
SB,MUM,1.0,2.0,F ,0.0,Y,13.0,13.0,44.0,196.93,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,46.0,3430.99,0
SB,MUM,1.0,2.0,M ,0.0,N,13.0,13.0,45.0,0.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,37.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,41.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,43.0,50.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,62.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,45.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,50.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,44.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,50.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,70.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,28.0,50.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,29.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,49.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,35.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,33.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,35.0,1.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,28.0,1140.35,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,43.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,36.0,725.61,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,41.0,1.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,41.0,0.08,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,53.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,51.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,47.0,1.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,48.0,0.0,1
SB,NMM,1.0,1.0,M ,0.0,Y,13.0,13.0,51.0,0.0,1
SB,NBO,1.0,2.0,M ,1.0,Y,13.0,13.0,45.0,4183.03,0
SB,MUM,1.0,2.0,F ,0.0,Y,13.0,13.0,45.0,3532.5,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,48.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,43.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,54.0,1.0,0
SB,MUM,1.0,2.0,F ,1.0,Y,13.0,13.0,37.0,0.0,0
SB,MUM,1.0,1.0,F ,0.0,Y,13.0,13.0,34.0,1836.85,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,50.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,54.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,44.0,1.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,50.0,710.32,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,32.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,N,13.0,13.0,49.0,752.73,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,53.0,4749.05,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,49.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,34.0,1.0,0
SB,MUM,1.0,2.0,F ,2.0,Y,13.0,13.0,51.0,1.0,0
SB,MUM,1.0,2.0,F ,2.0,Y,13.0,13.0,38.0,1.0,0
SB,MUM,1.0,1.0,M ,1.0,Y,13.0,13.0,68.0,482.1,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,43.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,38.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,44.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,44.0,1.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,45.0,0.43,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,53.0,653.65,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,50.0,52.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,46.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,28.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,46.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,44.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,N,13.0,13.0,52.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,47.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,50.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,50.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,47.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,47.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,44.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,52.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,48.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,42.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,48.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,60.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,55.0,50.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,51.0,1.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,53.0,10030.8,0
SB,MUM,1.0,2.0,F ,1.0,Y,13.0,13.0,56.0,0.0,0
SB,NMM,10.0,2.0,F ,0.0,Y,13.0,13.0,50.0,74.68,0
SB,MUM,1.0,2.0,F ,1.0,Y,13.0,13.0,49.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,51.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,41.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,49.0,1.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,33.0,884.26,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,48.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,48.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,50.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,43.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,41.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,43.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,47.0,1.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,51.0,0.0,1
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,49.0,1674.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,50.0,1235.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,61.0,533.12,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,46.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,46.0,1.0,0
SB,MUM,1.0,1.0,M ,1.0,Y,13.0,13.0,30.0,30984.43,0
CA,MUM,1.0,2.0,F ,0.0,N,13.0,13.0,69.0,1717.33,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,40.0,1.0,0
SB,MUM,10.0,2.0,F ,1.0,Y,13.0,13.0,72.0,19473.7,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,57.0,2809.44,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,33.0,483.75,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,32.0,2313.63,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,52.0,502.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,49.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,49.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,50.0,1.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,32.0,2697.43,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,67.0,1.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,44.0,0.08,0
SB,MUM,1.0,2.0,M ,2.0,N,13.0,13.0,48.0,1.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,46.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,53.0,1.0,0
SB,MUM,1.0,2.0,M ,0.0,N,13.0,13.0,56.0,964.35,0
SB,MUM,1.0,1.0,F ,1.0,Y,13.0,13.0,32.0,0.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,13.0,13.0,41.0,1457.42,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,44.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,30.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,53.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,54.0,1.0,0
SB,MUM,1.0,1.0,M ,2.0,Y,13.0,13.0,43.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,43.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,44.0,1.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,13.0,13.0,41.0,7163.0,0
SB,NBO,1.0,1.0,M ,0.0,Y,13.0,13.0,35.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,30.0,0.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,47.0,0.0,1
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,35.0,1.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,62.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,46.0,1.0,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,34.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,41.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,42.0,1.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,44.0,1.0,0
SB,MUM,1.0,2.0,F ,0.0,Y,13.0,12.0,54.0,22443.5,0
SB,MUM,1.0,2.0,F ,0.0,Y,13.0,13.0,44.0,1134.41,0
SB,MUM,1.0,2.0,F ,0.0,Y,13.0,13.0,37.0,1179.86,0
CA,MUM,1.0,1.0,M ,0.0,Y,13.0,11.0,48.0,0.0,0
OD,MUM,1.0,1.0,M ,0.0,Y,12.0,11.0,31.0,0.0,0
SB,NBO,1.0,2.0,F ,0.0,Y,13.0,13.0,49.0,0.0,0
SB,MUM,1.0,1.0,M ,0.0,Y,13.0,13.0,48.0,0.0,1
SB,MUM,1.0,1.0,M ,1.0,Y,13.0,13.0,49.0,0.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,53.0,2125.0,0
SB,MUM,1.0,2.0,M ,2.0,Y,13.0,13.0,38.0,0.0,0
SB,MUM,1.0,2.0,M ,1.0,Y,13.0,13.0,50.0,2954.5,0
SB,MUM,1.0,2.0,M ,0.0,Y,13.0,13.0,64.0,0.0,0
